BGC,SS_NoSpace,Spp,ESuit,AssessSuit,differnce,Assessor,Restrict_type,TB_Changed,WM_Comments,DM_Comments,CoastSuit,ESuit_new,AB Comment Oct-Nov 2019,ESuit_TB,ESuit_CCISS,CCISS_Change,PredSuit
CWHws1,CWHws1/01,Pl,2,,FALSE,,,,,,,,,,2,,
CWHws1,CWHws1/01,Ss,2,,FALSE,,,,,,,,,,2,,
CWHws1,CWHws1/01,Sx,5,5,FALSE,AB,,,,,,5,depends how Sx is treated in CWHws2; Ss (more correctly Sxs) given a 2 while Sx (more typical of ICH and SBS) is given a 5; just need to be consistent throughout; should probably delete Sx,,5,,
CWHws1,CWHws1/02,Cw,3,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/02,Hw,2,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/02,Pl,2,2,FALSE,AB,,,,,,2,productivity limitations,,,,
CWHws1,CWHws1/03,Ba,3,,FALSE,,,,,,,,,,3,,
CWHws1,CWHws1/03,Cw,2,,FALSE,,,,,,,,,,2,,
CWHws1,CWHws1/03,Hw,1,,FALSE,,,,,,,,,,1,,
CWHws1,CWHws1/03,Pl,1,,FALSE,,,,,,,,,,1,,
CWHws1,CWHws1/04,Act,2,2,FALSE,AB,,,,,,2,2 but not 1,,,,
CWHws1,CWHws1/04,Ba,1,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/04,Cw,1,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/04,Dr,2,2,FALSE,AB,,,,,,2,Not an alluvial site so 2 is appropriate,,,,
CWHws1,CWHws1/04,Hw,2,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/04,Pl,3,3,FALSE,AB,,,,,,3,low natural occurrence but 3 not 5,,,,
CWHws1,CWHws1/04,Ss,1,1,FALSE,AB,,,,,,1,no significant limitations; thus 1,,,,
CWHws1,CWHws1/04,Sx,5,5,FALSE,AB,,,,,,5,depends how Sx is treated in CWHws2; Ss (more correctly Sxs) given a 2 while Sx (more typical of ICH and SBS) is given a 5; just need to be consistent throughout; should probably delete Sx,,,,
CWHws1,CWHws1/05,Ba,1,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/05,Cw,1,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/05,Dr,2,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/05,Hw,1,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/05,Ss,2,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/05,Sx,5,5,FALSE,AB,,,,,,5,depends how Sx is treated in CWHws2; Ss (more correctly Sxs) given a 2 while Sx (more typical of ICH and SBS) is given a 5; just need to be consistent throughout; should probably delete Sx,,,,
CWHws1,CWHws1/06,Act,2,2,FALSE,AB,,,,,,2,2 but not 1,,2,,
CWHws1,CWHws1/06,Ba,1,,FALSE,,,,,,,,,,1,,
CWHws1,CWHws1/06,Cw,1,,FALSE,,,,,,,,,,1,,
CWHws1,CWHws1/06,Dr,2,2,FALSE,AB,,,,,,2,Not an alluvial site so 2 is appropriate,,2,,
CWHws1,CWHws1/06,Hw,2,2,FALSE,AB,,,,,,2,2 is appropriate; rich site for Hw but acceptable growth,,2,,
CWHws1,CWHws1/06,Ss,2,2,FALSE,AB,,,,,,2,2 ok,,2,,
CWHws1,CWHws1/06,Sx,5,5,FALSE,AB,,,,,,5,depends how Sx is treated in CWHws2; Ss (more correctly Sxs) given a 2 while Sx (more typical of ICH and SBS) is given a 5; just need to be consistent throughout; should probably delete Sx,,5,,
CWHws1,CWHws1/07,Act,1,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/07,Ba,1,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/07,Cw,1,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/07,Dr,1,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/07,Hw,2,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/07,Ss,2,2,FALSE,AB,,,,,,2,2 ok,,,,
CWHws1,CWHws1/07,Sx,5,5,FALSE,AB,,,,,,5,depends how Sx is treated in CWHws2; Ss (more correctly Sxs) given a 2 while Sx (more typical of ICH and SBS) is given a 5; just need to be consistent throughout; should probably delete Sx,,,,
CWHws1,CWHws1/08,Act,1,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/08,Ba,2,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/08,Cw,2,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/08,Dr,1,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/08,Hw,3,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/08,Ss,2,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/08,Sx,5,5,FALSE,AB,,,,,,5,depends how Sx is treated in CWHws2; Ss (more correctly Sxs) given a 2 while Sx (more typical of ICH and SBS) is given a 5; just need to be consistent throughout; should probably delete Sx,,,,
CWHws1,CWHws1/09,Act,1,1,FALSE,AB,,,,,,1,leave as 1,,,,
CWHws1,CWHws1/09,Dr,1,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/10,Cw,3,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/10,Hw,3,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/10,Pl,2,2,FALSE,AB,,,,,,2,productivity limitations,,,,
CWHws1,CWHws1/11,Act,3,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/11,Ba,3,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/11,Cw,1,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/11,Dr,2,2,FALSE,AB,,,,,,2,Not an alluvial site so 2 is appropriate,,,,
CWHws1,CWHws1/11,Hw,3,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/11,Ss,2,,FALSE,,,,,,,,,,,,
CWHws1,CWHws1/11,Sx,5,5,FALSE,AB,,,,,,5,depends how Sx is treated in CWHws2; Ss (more correctly Sxs) given a 2 while Sx (more typical of ICH and SBS) is given a 5; just need to be consistent throughout; should probably delete Sx,,,,
CWHws2,CWHws2/01,Act,3,,FALSE,,,,,,,,,,3,,
CWHws2,CWHws2/01,Ba,1,,FALSE,,,,,,,,,,1,,
CWHws2,CWHws2/01,Bl,2,,FALSE,,,,,,,,,,2,,
CWHws2,CWHws2/01,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHws2,CWHws2/01,Dr,2,,FALSE,,,,,,,,,,2,,
CWHws2,CWHws2/01,Ep,3,,FALSE,,,,,,,,,,3,,
CWHws2,CWHws2/01,Hm,3,,FALSE,,,,,,,,,,3,,
CWHws2,CWHws2/01,Hw,1,,FALSE,,,,,,,,,,1,,
CWHws2,CWHws2/01,Pl,2,,FALSE,,,,,,,,,,2,,
CWHws2,CWHws2/01,Ss,2,,FALSE,,,,,,,,,,2,,
CWHws2,CWHws2/01,Sx,5,5,FALSE,AB,,,,,,5,depends how Sx is treated in CWHws2; Ss (more correctly Sxs) given a 2 while Sx (more typical of ICH and SBS) is given a 5; just need to be consistent throughout; should probably delete Sx,,5,,
CWHws2,CWHws2/02,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHws2,CWHws2/02,Ep,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/02,Hm,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/02,Hw,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/02,Pl,2,2,FALSE,AB,,,,,,2,productivity limitations,,,,
CWHws2,CWHws2/03,Act,3,,FALSE,,,,,,,,,,3,,
CWHws2,CWHws2/03,Ba,3,,FALSE,,,,,,,,,,3,,
CWHws2,CWHws2/03,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHws2,CWHws2/03,Dr,2,,FALSE,,,,,,,,,,2,,
CWHws2,CWHws2/03,Ep,3,,FALSE,,,,,,,,,,3,,
CWHws2,CWHws2/03,Fd,3,3,FALSE,AB,,,,,3,2,geographic and low elevation restrictions,,2,,
CWHws2,CWHws2/03,Hm,3,,FALSE,,,,,,,,,,3,,
CWHws2,CWHws2/03,Hw,1,,FALSE,,,,,,,,,,1,,
CWHws2,CWHws2/03,Pl,1,,FALSE,,,,,,,,,,1,,
CWHws2,CWHws2/04,Act,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/04,Ba,1,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/04,Bl,2,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/04,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHws2,CWHws2/04,Dr,2,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/04,Ep,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/04,Hm,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/04,Hw,2,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/04,Ss,2,2,FALSE,AB,,,,,,2,2 ok,,,,
CWHws2,CWHws2/04,Sx,5,5,FALSE,AB,,,,,,5,depends how Sx is treated in CWHws2; Ss (more correctly Sxs) given a 2 while Sx (more typical of ICH and SBS) is given a 5; just need to be consistent throughout; should probably delete Sx,,,,
CWHws2,CWHws2/05,Act,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/05,Ba,1,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/05,Bl,2,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/05,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHws2,CWHws2/05,Dr,2,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/05,Ep,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/05,Hw,1,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/05,Ss,2,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/05,Sx,5,5,FALSE,AB,,,,,,5,depends how Sx is treated in CWHws2; Ss (more correctly Sxs) given a 2 while Sx (more typical of ICH and SBS) is given a 5; just need to be consistent throughout; should probably delete Sx,,,,
CWHws2,CWHws2/06,Act,2,2,FALSE,AB,,,,,,2,2 but not 1,,2,,
CWHws2,CWHws2/06,Ba,1,1,FALSE,AB,,,,,,1,"Suitability similar to 04, 05, 07 which remain as 1; no change justified",,1,,
CWHws2,CWHws2/06,Bl,2,,FALSE,,,,,,,,,,2,,
CWHws2,CWHws2/06,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHws2,CWHws2/06,Dr,2,2,FALSE,AB,,,,,,2,Not an alluvial site so 2 is appropriate,,2,,
CWHws2,CWHws2/06,Ep,3,,FALSE,,,,,,,,,,3,,
CWHws2,CWHws2/06,Hw,2,,FALSE,,,,,,,,,,2,,
CWHws2,CWHws2/06,Ss,2,2,FALSE,AB,,,,,,2,2 ok,,2,,
CWHws2,CWHws2/06,Sx,5,5,FALSE,AB,,,,,,5,depends how Sx is treated in CWHws2; Ss (more correctly Sxs) given a 2 while Sx (more typical of ICH and SBS) is given a 5; just need to be consistent throughout; should probably delete Sx,,5,,
CWHws2,CWHws2/07,Act,1,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/07,Ba,1,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/07,Bl,2,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/07,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHws2,CWHws2/07,Dr,1,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/07,Ep,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/07,Hw,2,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/07,Ss,2,2,FALSE,AB,,,,,,2,2 ok,,,,
CWHws2,CWHws2/07,Sx,5,5,FALSE,AB,,,,,,5,depends how Sx is treated in CWHws2; Ss (more correctly Sxs) given a 2 while Sx (more typical of ICH and SBS) is given a 5; just need to be consistent throughout; should probably delete Sx,,,,
CWHws2,CWHws2/08,Act,1,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/08,Ba,2,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/08,Bl,2,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/08,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHws2,CWHws2/08,Dr,1,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/08,Ep,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/08,Hw,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/08,Ss,2,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/08,Sx,5,5,FALSE,AB,,,,,,5,depends how Sx is treated in CWHws2; Ss (more correctly Sxs) given a 2 while Sx (more typical of ICH and SBS) is given a 5; just need to be consistent throughout; should probably delete Sx,,,,
CWHws2,CWHws2/09,Act,1,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/09,Dr,1,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/09,Ep,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/10,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHws2,CWHws2/10,Ep,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/10,Hm,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/10,Hw,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/10,Pl,2,2,FALSE,AB,,,,,,2,productivity limitations,,,,
CWHws2,CWHws2/11,Act,2,2,FALSE,AB,,,,,,2,2 but not 1,,,,
CWHws2,CWHws2/11,Ba,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/11,Cw,2,2,FALSE,AB,,,,,2,2,productivity limitations,,,,
CWHws2,CWHws2/11,Dr,2,2,FALSE,AB,,,,,,2,Not an alluvial site so 2 is appropriate,,,,
CWHws2,CWHws2/11,Ep,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/11,Hw,3,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/11,Ss,2,,FALSE,,,,,,,,,,,,
CWHws2,CWHws2/11,Sx,2,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/101,Bg,3,,FALSE,,,,,,,,,,3,,
CWHxm_OR,CWHxm_OR/101,Cw,2,,FALSE,,,,,,,,,,2,,
CWHxm_OR,CWHxm_OR/101,Dr,3,,FALSE,,,,,,,,,,3,,
CWHxm_OR,CWHxm_OR/101,Fd,1,,FALSE,,,,,,,,,,1,,
CWHxm_OR,CWHxm_OR/101,Hw,1,,FALSE,,,,,,,,,,1,,
CWHxm_OR,CWHxm_OR/101,Mb,2,,FALSE,,,,,,,,,,2,,
CWHxm_OR,CWHxm_OR/101,Oa,2,,FALSE,,,,,,,,,,2,,
CWHxm_OR,CWHxm_OR/101,Oy,3,,FALSE,,,,,,,,,,3,,
CWHxm_OR,CWHxm_OR/101,Ra,3,,FALSE,,,,,,,,,,3,,
CWHxm_OR,CWHxm_OR/102,Cw,5,5,FALSE,DVM,,,,to new 103,,,,,,,
CWHxm_OR,CWHxm_OR/102,Fd,1,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/102,Hw,5,5,FALSE,DVM,,,,to new 103,,,,,,,
CWHxm_OR,CWHxm_OR/102,Mb,5,5,FALSE,DVM,,,,to moister units,,,,,,,
CWHxm_OR,CWHxm_OR/102,Oa,5,5,FALSE,DVM,,,,to moister units,,,,,,,
CWHxm_OR,CWHxm_OR/102,Oy,5,5,FALSE,DVM,,,,to new 103,,,,,,,
CWHxm_OR,CWHxm_OR/102,Qg,3,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/102,Ra,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,,,
CWHxm_OR,CWHxm_OR/103,Cw,3,,FALSE,,,,,,,,,,3,,
CWHxm_OR,CWHxm_OR/103,Fd,1,,FALSE,,,,,,,,,,1,,
CWHxm_OR,CWHxm_OR/103,Hw,2,,FALSE,,,,,,,,,,2,,
CWHxm_OR,CWHxm_OR/103,Oy,3,,FALSE,,,,,,,,,,3,,
CWHxm_OR,CWHxm_OR/103,Qg,3,,FALSE,,,,,,,,,,3,,
CWHxm_OR,CWHxm_OR/103,Ra,3,,FALSE,,,,,,,,,,3,,
CWHxm_OR,CWHxm_OR/110,Bg,3,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/110,Cw,1,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/110,Dr,2,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/110,Fd,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
CWHxm_OR,CWHxm_OR/110,Hw,1,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/110,Mb,2,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/110,Oa,3,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/111,Bg,3,3,FALSE,DVM,,,,BGC incorrect; changed 1 to 3,,,,,,,
CWHxm_OR,CWHxm_OR/111,Cw,1,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/111,Dr,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
CWHxm_OR,CWHxm_OR/111,Fd,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
CWHxm_OR,CWHxm_OR/111,Hw,1,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/111,Mb,2,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/112,Act,2,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/112,Bg,2,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/112,Cw,1,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/112,Dr,2,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/112,Fd,1,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/112,Hw,2,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/112,Mb,2,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/112,Oa,3,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/112,Og,2,,FALSE,,,,,,,,,,,,
CWHxm_OR,CWHxm_OR/113,Act,2,,FALSE,,,,,,,,,,2,,
CWHxm_OR,CWHxm_OR/113,Bg,2,,FALSE,,,,,,,,,,2,,
CWHxm_OR,CWHxm_OR/113,Cw,1,,FALSE,,,,,,,,,,1,,
CWHxm_OR,CWHxm_OR/113,Dr,2,,FALSE,,,,,,,,,,2,,
CWHxm_OR,CWHxm_OR/113,Fd,1,,FALSE,,,,,,,,,,1,3 to 1,
CWHxm_OR,CWHxm_OR/113,Hw,2,,FALSE,,,,,,,,,,2,,
CWHxm_OR,CWHxm_OR/113,Mb,2,,FALSE,,,,,,,,,,2,,
CWHxm_OR,CWHxm_OR/113,Og,2,,FALSE,,,,,,,,,,2,,
CWHxm_WA,CWHxm_WA/101,Bg,5,5,FALSE,DVM,,,,to moister units; 6% FIA,,,,,3,5 to 3,
CWHxm_WA,CWHxm_WA/101,Cw,2,,FALSE,,,,,,,,,,2,,
CWHxm_WA,CWHxm_WA/101,Dr,2,,FALSE,,,,,,,,,,2,,
CWHxm_WA,CWHxm_WA/101,Fd,1,,FALSE,,,,,,,,,,1,,
CWHxm_WA,CWHxm_WA/101,Hw,2,,FALSE,,,,,,,,,,2,,
CWHxm_WA,CWHxm_WA/101,Mb,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,2,,
CWHxm_WA,CWHxm_WA/101,Pl,3,,FALSE,,,,,,,,,,3,,
CWHxm_WA,CWHxm_WA/102,Bg,5,5,FALSE,DVM,,,,to moister units,,,,,,,
CWHxm_WA,CWHxm_WA/102,Cw,5,5,FALSE,DVM,,,,to new 103,,,,,,,
CWHxm_WA,CWHxm_WA/102,Dr,5,5,FALSE,DVM,,,,to new 103,,,,,,,
CWHxm_WA,CWHxm_WA/102,Fd,1,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/102,Mb,5,5,FALSE,DVM,,,,to new 103,,,,,,,
CWHxm_WA,CWHxm_WA/102,Pl,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/102,Ra,3,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/103,Cw,3,,FALSE,,,,,,,,,,3,,
CWHxm_WA,CWHxm_WA/103,Dr,3,,FALSE,,,,,,,,,,3,,
CWHxm_WA,CWHxm_WA/103,Fd,1,,FALSE,,,,,,,,,,1,,
CWHxm_WA,CWHxm_WA/103,Hw,3,,FALSE,,,,,,,,,,3,,
CWHxm_WA,CWHxm_WA/103,Mb,3,,FALSE,,,,,,,,,,3,,
CWHxm_WA,CWHxm_WA/103,Qg,3,,FALSE,,,,,,,,,,3, to 3,
CWHxm_WA,CWHxm_WA/110,Act,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/110,Bg,3,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/110,Cw,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/110,Dr,1,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/110,Fd,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
CWHxm_WA,CWHxm_WA/110,Hw,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/110,Mb,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/110,Vb,3,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/111,Act,5,5,FALSE,DVM,,,,to new 112,,,,,,,
CWHxm_WA,CWHxm_WA/111,Bg,3,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/111,Cw,1,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/111,Dr,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
CWHxm_WA,CWHxm_WA/111,Fd,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
CWHxm_WA,CWHxm_WA/111,Hw,1,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/111,Mb,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
CWHxm_WA,CWHxm_WA/112,Act,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Bg,3,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Cw,1,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Dr,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Fd,1,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Hw,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Mb,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/112,Og,2,,FALSE,,,,,,,,,,,,
CWHxm_WA,CWHxm_WA/113,Act,2,,FALSE,,,,,,,,,,2,,
CWHxm_WA,CWHxm_WA/113,Bg,2,,FALSE,,,,,,,,,,2,3 to 2,
CWHxm_WA,CWHxm_WA/113,Cw,1,,FALSE,,,,,,,,,,1,,
CWHxm_WA,CWHxm_WA/113,Dr,2,,FALSE,,,,,,,,,,2,,
CWHxm_WA,CWHxm_WA/113,Fd,1,,FALSE,,,,,,,,,,1,3 to 1,
CWHxm_WA,CWHxm_WA/113,Hw,2,,FALSE,,,,,,,,,,2,,
CWHxm_WA,CWHxm_WA/113,Mb,2,,FALSE,,,,,,,,,,2,,
CWHxm_WA,CWHxm_WA/113,Og,2,,FALSE,,,,,,,,,,2,,
CWHxm1,CWHxm1/01,Bg,3,3,FALSE,WHM,,,added,,,,,,3,,
CWHxm1,CWHxm1/01,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm1,CWHxm1/01,Dr,2,,FALSE,,,,,,,,,,2,,
CWHxm1,CWHxm1/01,Ep,3,,FALSE,,,,,,,,,,3,,
CWHxm1,CWHxm1/01,Fd,1,1,FALSE,HAK/SS,,,,,1,,,,1,,
CWHxm1,CWHxm1/01,Hw,2,2,FALSE,AB,,,,,,2,wetter portion of BEC unit,,2,,
CWHxm1,CWHxm1/01,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm1,CWHxm1/01,Pw,3,3,FALSE,HAK/SS,,,,,3,,,,3,,
CWHxm1,CWHxm1/01,Ra,2,,FALSE,,,,,,,,,,2,,
CWHxm1,CWHxm1/02,Fd,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/02,Pl,1,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/02,Qg,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/02,Ra,2,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/03,Act,3,,FALSE,,,,,,,,,,3,,
CWHxm1,CWHxm1/03,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,3,,
CWHxm1,CWHxm1/03,Dr,3,,FALSE,,,,,,,,,,3,,
CWHxm1,CWHxm1/03,Ep,3,,FALSE,,,,,,,,,,3,,
CWHxm1,CWHxm1/03,Fd,1,1,FALSE,HAK/SS,,,,,1,,,,1,,
CWHxm1,CWHxm1/03,Hw,2,,FALSE,,,,,,,,,,2,,
CWHxm1,CWHxm1/03,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,2,,
CWHxm1,CWHxm1/03,Pl,2,,FALSE,,,,,,,,,,2,,
CWHxm1,CWHxm1/03,Ra,2,,FALSE,,,,,,,,,,2,,
CWHxm1,CWHxm1/04,Act,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/04,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm1,CWHxm1/04,Dr,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/04,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/04,Fd,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm1,CWHxm1/04,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/04,Pw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm1,CWHxm1/05,Act,2,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/05,Bg,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/05,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/05,Dr,2,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/05,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/05,Fd,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm1,CWHxm1/05,Hw,2,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/05,Mb,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/05,Pw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
CWHxm1,CWHxm1/06,Act,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/06,Bg,3,3,FALSE,HAK/SS,,,,,3,,,,,,
CWHxm1,CWHxm1/06,Cw,1,1,FALSE,HAK/SS,,,,,1,,,,,,
CWHxm1,CWHxm1/06,Dr,2,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/06,Ep,3,,FALSE,,,,,,,,,,,,
CWHxm1,CWHxm1/06,Fd,2,1,FALSE,AB,,,,,1,2,less suitable on 06; not sure why restricted to eastern portions,,,,
CWHxm1,CWHxm1/06,Hw,1,,FALSE,,,,,,,,,,,,
